ID Consumidor	Género	Estado civil	Mascotas	Barrio
7141	M	Casado(a)	3	San Juan
7146	F	Casado(a)	2	La Esperanza
7147	F	Soltero(a)	1	San Miguel 
7148	M	Casado(a)	5	San Juan
7149	F	Soltero(a)	4	San Juan
7151	M	Soltero(a)	4	Santa Ana
7152	M	Casado(a)	1	Santa Ana
7153	M	Soltero(a)	3	Santa Ana
7154	F	Casado(a)	5	Santa Ana
7155	F	Casado(a)	5	San Pedro
7158	M	Soltero(a)	4	La Esperanza
7164	M	Casado(a)	2	San Pedro
7166	M	Soltero(a)	1	San Pedro
7169	F	Soltero(a)	4	La Esperanza
7171	M	Soltero(a)	3	La Esperanza
7173	M	Soltero(a)	5	San Miguel 
7175	M	Soltero(a)	4	San Pedro
7176	M	Casado(a)	4	La Esperanza
7178	F	Casado(a)	1	Santa Ana
7180	M	Soltero(a)	4	Santa Ana
7181	F	Casado(a)	1	San Juan
7182	F	Soltero(a)	1	San Juan
7185	M	Soltero(a)	2	Santa Ana
7189	F	Soltero(a)	4	San Juan
7190	M	Soltero(a)	2	La Esperanza
7193	M	Soltero(a)	1	San Juan
7195	F	Soltero(a)	1	San Pedro
7201	F	Soltero(a)	1	San Juan
7202	F	Casado(a)	2	Santa Ana
7203	M	Soltero(a)	4	San Juan
7204	M	Casado(a)	1	Santa Ana
7206	F	Soltero(a)	1	San Juan
7207	M	Casado(a)	3	San Juan
7209	F	Casado(a)	1	Santa Ana
7213	F	Soltero(a)	4	La Esperanza
7215	F	Soltero(a)	3	Santa Ana
7216	F	Casado(a)	4	La Esperanza
7218	F	Casado(a)	2	San Juan
7220	M	Casado(a)	2	Santa Ana
7221	F	Soltero(a)	2	San Pedro
7223	F	Casado(a)	2	San Juan
7224	M	Casado(a)	2	San Juan
7227	M	Soltero(a)	4	San Pedro
7231	M	Soltero(a)	3	La Esperanza
7232	M	Casado(a)	3	Santa Ana
7234	F	Casado(a)	4	Santa Ana
7236	F	Soltero(a)	5	Santa Ana
7237	M	Soltero(a)	1	San Pedro
7238	M	Soltero(a)	5	La Esperanza
7239	M	Soltero(a)	4	Santa Ana
7240	M	Soltero(a)	4	La Esperanza
7241	M	Casado(a)	4	San Juan
7242	M	Casado(a)	3	Santa Ana
7243	F	Soltero(a)	3	San Juan
7245	F	Casado(a)	1	San Pedro
7246	M	Casado(a)	1	San Juan
7247	M	Soltero(a)	2	Santa Ana
7250	M	Casado(a)	4	San Juan
7252	F	Casado(a)	1	San Juan
7255	M	Casado(a)	1	Santa Ana
7257	M	Soltero(a)	1	San Juan
7261	M	Soltero(a)	1	Santa Ana
7262	F	Soltero(a)	2	San Juan
7263	M	Soltero(a)	3	Santa Ana
7266	F	Casado(a)	2	Santa Ana
7267	F	Casado(a)	4	San Pedro
7268	F	Soltero(a)	3	San Juan
7269	F	Casado(a)	5	San Juan
7274	F	Soltero(a)	4	San Juan
7275	F	Casado(a)	1	San Juan
7276	M	Soltero(a)	1	La Esperanza
7279	F	Casado(a)	3	La Esperanza
7281	F	Casado(a)	2	San Juan
7282	F	Soltero(a)	3	San Juan
7283	F	Casado(a)	3	San Juan
7286	M	Soltero(a)	3	San Pedro
7287	F	Soltero(a)	2	Santa Ana
7292	F	Soltero(a)	4	San Juan
7293	M	Soltero(a)	1	San Miguel 
7297	F	Soltero(a)	4	Santa Ana
7298	F	Casado(a)	3	Santa Ana
7300	F	Casado(a)	4	San Juan
7301	M	Casado(a)	5	Santa Ana
7304	M	Casado(a)	2	La Esperanza
7305	F	Soltero(a)	2	Santa Ana
7306	F	Soltero(a)	4	San Juan
7307	M	Casado(a)	1	San Pedro
7308	M	Casado(a)	2	San Pedro
7310	M	Casado(a)	5	Santa Ana
7312	F	Soltero(a)	1	Santa Ana
7315	F	Soltero(a)	1	San Pedro
7319	M	Casado(a)	4	San Juan
7321	M	Casado(a)	4	La Esperanza
7322	F	Soltero(a)	2	San Pedro
7323	M	Soltero(a)	2	Santa Ana
7324	F	Soltero(a)	3	San Pedro
7328	F	Soltero(a)	1	La Esperanza
7331	F	Casado(a)	4	Santa Ana
7332	F	Soltero(a)	3	San Pedro
7336	M	Soltero(a)	1	San Miguel 
7337	M	Soltero(a)	2	La Esperanza
7338	F	Casado(a)	3	Santa Ana
7341	M	Soltero(a)	5	Santa Ana
7342	M	Casado(a)	1	San Pedro
7343	F	Soltero(a)	2	San Juan
7348	M	Casado(a)	5	Santa Ana
7352	F	Soltero(a)	4	San Juan
7354	F	Casado(a)	3	Santa Ana
7355	M	Soltero(a)	1	San Juan
7356	F	Casado(a)	4	San Pedro
7357	M	Soltero(a)	1	Santa Ana
7359	F	Casado(a)	4	San Juan
7361	F	Soltero(a)	2	Santa Ana
7362	M	Soltero(a)	2	Santa Ana
7364	M	Soltero(a)	3	San Pedro
7365	F	Soltero(a)	2	San Juan
7366	F	Casado(a)	2	Santa Ana
7368	F	Soltero(a)	1	Santa Ana
7370	M	Soltero(a)	3	La Esperanza
7373	M	Casado(a)	3	San Juan
7376	M	Soltero(a)	2	La Esperanza
7377	M	Casado(a)	2	Santa Ana
7379	M	Soltero(a)	1	San Pedro
7382	F	Casado(a)	3	San Miguel 
7384	M	Soltero(a)	5	Santa Ana
7387	F	Casado(a)	5	Santa Ana
7391	M	Casado(a)	4	San Juan
7392	M	Soltero(a)	1	San Pedro
7393	F	Soltero(a)	1	Santa Ana
7401	M	Casado(a)	2	Santa Ana
7403	F	Soltero(a)	1	La Esperanza
7406	F	Casado(a)	1	Santa Ana
7407	M	Casado(a)	5	San Pedro
7408	M	Casado(a)	2	San Pedro
7409	M	Casado(a)	3	San Pedro
7410	M	Casado(a)	1	San Juan
7412	F	Casado(a)	3	San Pedro
7413	F	Soltero(a)	3	Santa Ana
7416	F	Soltero(a)	4	San Juan
7418	F	Soltero(a)	4	San Pedro
7420	F	Soltero(a)	3	San Miguel 
7424	F	Soltero(a)	5	La Esperanza
7425	M	Soltero(a)	1	San Pedro
7432	F	Casado(a)	2	San Juan
7433	M	Soltero(a)	1	Santa Ana
7434	M	Soltero(a)	4	Santa Ana
7437	M	Soltero(a)	4	San Pedro
7438	F	Soltero(a)	2	San Miguel 
7439	M	Soltero(a)	3	San Juan
7441	M	Casado(a)	3	Santa Ana
7444	M	Soltero(a)	5	San Juan
7445	F	Soltero(a)	4	San Juan
7446	M	Casado(a)	1	San Juan
7447	M	Soltero(a)	4	San Pedro
7448	M	Casado(a)	3	San Pedro
7449	M	Casado(a)	2	Santa Ana
7450	M	Soltero(a)	4	San Miguel 
7451	F	Soltero(a)	4	La Esperanza
7452	M	Soltero(a)	4	San Pedro
7453	M	Casado(a)	4	Santa Ana
7454	M	Casado(a)	2	San Pedro
7455	M	Soltero(a)	2	San Juan
7456	M	Soltero(a)	1	San Miguel 
7457	M	Soltero(a)	1	San Juan
7459	F	Casado(a)	3	San Pedro
7460	F	Casado(a)	3	San Pedro
7461	F	Soltero(a)	1	San Miguel 
7462	F	Casado(a)	4	San Miguel 
7465	F	Soltero(a)	4	San Juan
7469	F	Casado(a)	2	San Juan
7470	M	Soltero(a)	4	San Juan
7471	M	Casado(a)	1	San Pedro
7472	M	Casado(a)	1	Santa Ana
7474	M	Soltero(a)	4	San Pedro
7476	F	Soltero(a)	3	San Pedro
7477	M	Casado(a)	4	San Juan
7478	F	Casado(a)	1	San Pedro
7479	F	Casado(a)	1	San Juan
7480	F	Soltero(a)	3	San Miguel 
7481	M	Soltero(a)	3	San Juan
7484	M	Soltero(a)	3	Santa Ana
7485	M	Casado(a)	2	La Esperanza
7486	M	Casado(a)	1	Santa Ana
7487	F	Soltero(a)	4	San Pedro
7489	M	Casado(a)	3	Santa Ana
7490	M	Soltero(a)	2	Santa Ana
7493	F	Casado(a)	3	Santa Ana
7494	F	Casado(a)	3	San Juan
7496	M	Soltero(a)	2	San Juan
7501	F	Soltero(a)	1	Santa Ana
7502	M	Soltero(a)	1	Santa Ana
7505	M	Soltero(a)	4	San Juan
7510	M	Soltero(a)	2	San Juan
7511	M	Soltero(a)	1	San Pedro
7512	M	Casado(a)	4	San Pedro
7514	M	Casado(a)	4	San Juan
7517	M	Casado(a)	4	San Pedro
7519	F	Casado(a)	2	Santa Ana
7521	M	Casado(a)	3	San Juan
7522	M	Casado(a)	3	San Juan
7523	M	Casado(a)	5	San Juan
7525	M	Casado(a)	2	San Miguel 
7526	M	Soltero(a)	3	San Juan
7529	F	Casado(a)	4	San Juan
7530	M	Casado(a)	1	Santa Ana
7534	M	Soltero(a)	3	San Juan
7535	F	Soltero(a)	2	San Juan
7536	F	Soltero(a)	4	San Juan
7541	M	Casado(a)	5	Santa Ana
7546	M	Casado(a)	1	San Juan
7547	M	Soltero(a)	5	Santa Ana
7548	M	Casado(a)	2	San Juan
7550	M	Casado(a)	4	San Pedro
7552	M	Casado(a)	3	La Esperanza
7555	M	Casado(a)	2	Santa Ana
7556	F	Soltero(a)	5	San Juan
7558	M	Soltero(a)	4	San Juan
7559	M	Casado(a)	1	San Pedro
7560	M	Soltero(a)	4	San Juan
7562	M	Soltero(a)	1	San Juan
7563	F	Soltero(a)	3	La Esperanza
7565	F	Casado(a)	1	San Juan
7566	M	Casado(a)	4	San Pedro
7567	M	Casado(a)	2	Santa Ana
7569	F	Casado(a)	1	San Juan
7570	M	Casado(a)	4	San Juan
7571	F	Casado(a)	1	San Juan
7573	M	Casado(a)	1	Santa Ana
7576	F	Casado(a)	1	San Juan
7580	F	Soltero(a)	2	San Juan
7584	F	Casado(a)	2	San Pedro
7586	M	Casado(a)	4	San Miguel 
7587	M	Soltero(a)	1	San Pedro
7588	M	Soltero(a)	1	La Esperanza
7589	F	Soltero(a)	5	San Juan
7590	M	Casado(a)	1	Santa Ana
7591	F	Casado(a)	4	San Juan
7593	F	Soltero(a)	3	La Esperanza
7594	M	Soltero(a)	4	Santa Ana
7595	M	Casado(a)	2	Santa Ana
7596	M	Soltero(a)	2	Santa Ana
7598	M	Soltero(a)	2	La Esperanza
7599	F	Soltero(a)	1	San Pedro
7601	F	Casado(a)	3	Santa Ana
7602	F	Soltero(a)	4	San Pedro
7605	M	Casado(a)	4	San Pedro
7606	M	Soltero(a)	4	Santa Ana
7607	F	Casado(a)	5	San Juan
7609	F	Soltero(a)	1	Santa Ana
7610	M	Soltero(a)	1	San Pedro
7611	F	Casado(a)	2	San Juan
7612	F	Soltero(a)	1	San Pedro
7613	M	Casado(a)	4	San Miguel 
7614	M	Casado(a)	3	La Esperanza
7615	M	Soltero(a)	1	San Pedro
7617	F	Casado(a)	3	Santa Ana
7618	M	Casado(a)	3	Santa Ana
7619	F	Soltero(a)	5	San Pedro
7620	M	Soltero(a)	2	San Pedro
7621	F	Soltero(a)	2	San Juan
7622	F	Soltero(a)	1	Santa Ana
7624	F	Soltero(a)	1	Santa Ana
7626	M	Casado(a)	3	San Pedro
7627	F	Casado(a)	4	La Esperanza
7628	M	Soltero(a)	3	San Pedro
7630	F	Casado(a)	3	San Pedro
7632	M	Casado(a)	4	San Juan
7633	F	Soltero(a)	4	Santa Ana
7634	M	Soltero(a)	3	La Esperanza
7636	F	Casado(a)	1	San Juan
7638	F	Casado(a)	2	San Juan
7639	M	Casado(a)	2	San Juan
7641	F	Casado(a)	2	San Juan
7642	M	Casado(a)	4	San Juan
7643	M	Soltero(a)	4	Santa Ana
7646	M	Casado(a)	5	San Juan
7652	M	Casado(a)	1	San Pedro
7654	F	Soltero(a)	4	San Juan
7655	M	Casado(a)	3	San Juan
7656	M	Casado(a)	5	San Miguel 
7657	M	Soltero(a)	1	Santa Ana
7658	F	Casado(a)	2	La Esperanza
7659	F	Soltero(a)	1	San Pedro
7660	F	Soltero(a)	4	San Pedro
7662	M	Casado(a)	5	Santa Ana
7663	F	Soltero(a)	4	San Pedro
7664	M	Soltero(a)	1	Santa Ana
7666	M	Soltero(a)	2	San Pedro
7670	F	Soltero(a)	2	San Juan
7672	F	Casado(a)	3	San Juan
7674	F	Casado(a)	3	San Pedro
7675	M	Soltero(a)	5	La Esperanza
7678	F	Soltero(a)	1	La Esperanza
7683	F	Casado(a)	1	San Miguel 
7684	M	Casado(a)	3	San Pedro
7685	F	Soltero(a)	2	San Pedro
7689	M	Soltero(a)	4	San Juan
7693	M	Casado(a)	4	San Pedro
7694	F	Soltero(a)	2	San Juan
7695	F	Soltero(a)	4	San Pedro
7696	M	Soltero(a)	2	La Esperanza
7698	F	Casado(a)	1	San Miguel 
7700	M	Casado(a)	1	La Esperanza
7701	F	Casado(a)	4	San Juan
7702	M	Soltero(a)	2	Santa Ana
7703	M	Soltero(a)	5	San Pedro
7704	M	Casado(a)	3	Santa Ana
7705	M	Soltero(a)	1	San Juan
7708	M	Casado(a)	3	San Pedro
7711	M	Casado(a)	3	San Pedro
7713	F	Soltero(a)	1	San Juan
7714	F	Casado(a)	2	San Juan
7715	M	Casado(a)	4	San Juan
7717	F	Casado(a)	2	Santa Ana
7718	M	Casado(a)	3	San Pedro
7720	F	Casado(a)	3	San Juan
7721	M	Soltero(a)	3	San Juan
7723	F	Casado(a)	2	San Juan
7724	M	Casado(a)	1	San Juan
7725	M	Casado(a)	1	San Miguel 
7726	F	Soltero(a)	1	San Pedro
7727	M	Soltero(a)	1	Santa Ana
7728	M	Casado(a)	1	La Esperanza
7729	M	Soltero(a)	4	Santa Ana
7731	F	Casado(a)	5	San Pedro
7733	M	Soltero(a)	5	San Juan
7734	F	Soltero(a)	1	La Esperanza
7743	F	Soltero(a)	1	Santa Ana
7745	M	Casado(a)	2	La Esperanza
7746	M	Casado(a)	1	La Esperanza
7747	F	Casado(a)	5	San Pedro
7750	F	Casado(a)	2	San Juan
7751	F	Casado(a)	2	La Esperanza
7752	F	Soltero(a)	2	San Juan
7753	M	Casado(a)	5	San Pedro
7757	M	Casado(a)	2	San Pedro
7758	F	Casado(a)	2	La Esperanza
7764	F	Casado(a)	1	San Pedro
7767	M	Soltero(a)	1	Santa Ana
7768	F	Casado(a)	3	San Juan
7769	M	Soltero(a)	1	Santa Ana
7770	M	Soltero(a)	4	San Pedro
7775	M	Soltero(a)	4	San Juan
7776	F	Casado(a)	2	San Pedro
7779	M	Casado(a)	4	San Pedro
7780	M	Soltero(a)	3	San Juan
7781	M	Soltero(a)	2	San Juan
7782	F	Soltero(a)	3	Santa Ana
7786	M	Soltero(a)	1	San Miguel 
7787	M	Soltero(a)	3	La Esperanza
7788	F	Soltero(a)	3	La Esperanza
7789	F	Soltero(a)	1	San Juan
7791	M	Soltero(a)	5	San Juan
7792	M	Soltero(a)	1	San Juan
7793	M	Casado(a)	4	Santa Ana
7794	M	Casado(a)	5	La Esperanza
7797	M	Soltero(a)	5	San Juan
7800	F	Casado(a)	4	Santa Ana
7801	M	Casado(a)	3	San Juan
7806	F	Casado(a)	1	San Juan
7807	F	Casado(a)	4	San Juan
7808	F	Casado(a)	4	San Juan
7810	F	Soltero(a)	5	Santa Ana
7811	M	Soltero(a)	4	Santa Ana
7812	F	Soltero(a)	1	San Pedro
7813	M	Casado(a)	2	San Juan
7814	M	Casado(a)	5	Santa Ana
7816	M	Casado(a)	4	San Pedro
7818	F	Casado(a)	4	Santa Ana
7821	M	Casado(a)	4	San Juan
7822	F	Soltero(a)	2	Santa Ana
7823	F	Casado(a)	5	San Juan
7828	M	Casado(a)	3	Santa Ana
7830	M	Soltero(a)	5	San Juan
7831	F	Casado(a)	4	San Juan
7832	F	Soltero(a)	3	San Juan
7835	F	Casado(a)	4	San Juan
7836	M	Soltero(a)	5	Santa Ana
7839	M	Casado(a)	3	San Pedro
7841	M	Casado(a)	5	San Juan
7842	F	Soltero(a)	2	San Juan
7843	F	Soltero(a)	4	San Miguel 
7845	F	Casado(a)	5	San Juan
7848	M	Soltero(a)	1	San Pedro
7849	M	Casado(a)	2	Santa Ana
7851	M	Soltero(a)	4	San Pedro
7852	F	Casado(a)	3	Santa Ana
7855	F	Soltero(a)	3	Santa Ana
7856	F	Casado(a)	4	San Pedro
7857	F	Soltero(a)	3	San Juan
7859	F	Soltero(a)	4	San Juan
7860	M	Casado(a)	2	La Esperanza
7861	M	Casado(a)	4	San Juan
7862	M	Casado(a)	4	Santa Ana
7863	F	Casado(a)	5	San Pedro
7865	F	Casado(a)	1	San Miguel 
7868	F	Casado(a)	4	Santa Ana
7869	M	Soltero(a)	1	San Pedro
7870	F	Soltero(a)	1	San Juan
7872	F	Soltero(a)	4	San Pedro
7873	M	Soltero(a)	1	Santa Ana
7874	F	Casado(a)	1	La Esperanza
7880	F	Soltero(a)	5	San Pedro
7881	M	Casado(a)	3	Santa Ana
7882	M	Casado(a)	2	San Juan
7884	F	Casado(a)	1	Santa Ana
7886	M	Soltero(a)	1	San Pedro
7887	M	Soltero(a)	2	Santa Ana
7888	F	Soltero(a)	2	La Esperanza
7890	F	Casado(a)	1	Santa Ana
7893	M	Casado(a)	2	Santa Ana
7896	F	Casado(a)	2	La Esperanza
7897	M	Soltero(a)	5	San Juan
7902	M	Casado(a)	1	Santa Ana
7904	M	Soltero(a)	4	San Juan
7905	M	Casado(a)	4	San Juan
7906	M	Casado(a)	1	San Juan
7909	F	Casado(a)	4	Santa Ana
7910	F	Soltero(a)	1	San Juan
7913	M	Soltero(a)	1	San Juan
7914	F	Casado(a)	2	Santa Ana
7915	F	Casado(a)	1	San Juan
7917	F	Soltero(a)	4	La Esperanza
7920	M	Soltero(a)	3	San Juan
7921	F	Soltero(a)	1	San Miguel 
7924	M	Casado(a)	1	San Juan
7927	M	Casado(a)	3	San Juan
7929	M	Casado(a)	4	La Esperanza
7930	F	Casado(a)	5	Santa Ana
7934	M	Soltero(a)	3	San Pedro
7936	M	Casado(a)	1	San Pedro
7938	M	Soltero(a)	1	Santa Ana
7939	M	Soltero(a)	3	San Pedro
7940	F	Casado(a)	1	San Juan
7942	M	Soltero(a)	5	Santa Ana
7945	F	Soltero(a)	2	San Pedro
7946	F	Casado(a)	1	La Esperanza
7950	F	Soltero(a)	4	San Miguel 
7951	F	Soltero(a)	1	San Juan
7952	M	Casado(a)	4	San Juan
7954	M	Soltero(a)	2	San Pedro
7956	F	Soltero(a)	2	San Miguel 
7958	M	Casado(a)	1	La Esperanza
7960	F	Casado(a)	2	San Pedro
7961	F	Casado(a)	1	San Miguel 
7963	M	Soltero(a)	3	Santa Ana
7964	F	Casado(a)	2	Santa Ana
7965	F	Casado(a)	3	San Juan
7967	F	Soltero(a)	4	San Juan
7968	F	Casado(a)	2	San Juan
7969	F	Soltero(a)	2	La Esperanza
7970	F	Soltero(a)	2	San Pedro
7971	M	Casado(a)	4	Santa Ana
7972	F	Casado(a)	1	San Pedro
7976	M	Casado(a)	1	La Esperanza
7977	F	Casado(a)	1	Santa Ana
7978	M	Casado(a)	4	Santa Ana
7980	M	Casado(a)	1	Santa Ana
7981	M	Soltero(a)	1	San Miguel 
7983	M	Casado(a)	1	San Juan
7986	M	Casado(a)	1	Santa Ana
7989	F	Casado(a)	2	San Juan
7990	M	Soltero(a)	4	San Pedro
7993	F	Soltero(a)	5	San Pedro
7994	M	Casado(a)	1	La Esperanza
7996	F	Soltero(a)	1	San Juan
7997	F	Soltero(a)	5	San Juan
8000	M	Casado(a)	2	San Juan
8001	F	Casado(a)	4	San Pedro
8002	F	Soltero(a)	3	San Pedro
8003	M	Soltero(a)	1	Santa Ana
8008	M	Soltero(a)	3	San Pedro
8009	F	Soltero(a)	1	San Juan
8012	M	Casado(a)	3	Santa Ana
8014	F	Soltero(a)	1	Santa Ana
8015	M	Casado(a)	2	San Juan
8020	M	Soltero(a)	3	San Miguel 
8022	F	Casado(a)	4	San Juan
8029	M	Soltero(a)	1	San Pedro
8034	M	Soltero(a)	4	Santa Ana
8039	M	Casado(a)	2	La Esperanza
8040	F	Soltero(a)	4	Santa Ana
8041	F	Casado(a)	5	Santa Ana
8042	M	Soltero(a)	1	San Pedro
8044	F	Casado(a)	3	La Esperanza
8046	M	Casado(a)	3	San Juan
8048	F	Casado(a)	4	San Juan
8054	F	Casado(a)	1	San Juan
8055	M	Casado(a)	1	San Miguel 
8056	F	Soltero(a)	3	Santa Ana
8059	M	Soltero(a)	1	San Juan
8060	M	Soltero(a)	4	San Miguel 
8061	M	Soltero(a)	1	San Pedro
8062	F	Casado(a)	1	Santa Ana
8063	F	Soltero(a)	5	Santa Ana
8068	F	Soltero(a)	4	Santa Ana
8069	M	Soltero(a)	5	La Esperanza
8070	M	Soltero(a)	3	San Pedro
8072	M	Soltero(a)	2	San Juan
8074	F	Casado(a)	4	San Juan
8077	F	Soltero(a)	4	La Esperanza
8079	F	Soltero(a)	5	San Miguel 
8080	M	Soltero(a)	3	Santa Ana
8083	F	Casado(a)	1	Santa Ana
8087	F	Casado(a)	2	San Pedro
8089	F	Soltero(a)	2	San Juan
8091	F	Soltero(a)	4	San Juan
8094	F	Soltero(a)	2	San Juan
8097	F	Casado(a)	1	La Esperanza
8098	F	Soltero(a)	3	San Juan
8101	M	Soltero(a)	2	San Pedro
8105	F	Casado(a)	4	San Pedro
8106	M	Soltero(a)	4	La Esperanza
8107	M	Casado(a)	3	San Juan
8108	F	Casado(a)	2	San Juan
8110	M	Soltero(a)	3	San Juan
8111	F	Casado(a)	2	San Juan
8113	F	Soltero(a)	2	Santa Ana
8114	M	Casado(a)	2	Santa Ana
8115	M	Casado(a)	5	San Pedro
8116	F	Soltero(a)	2	San Juan
8117	M	Soltero(a)	5	Santa Ana
8118	M	Soltero(a)	4	La Esperanza
8119	F	Casado(a)	1	San Pedro
8121	F	Soltero(a)	2	La Esperanza
8123	F	Soltero(a)	3	Santa Ana
8124	M	Soltero(a)	2	San Juan
8125	F	Soltero(a)	4	San Juan
8129	F	Soltero(a)	3	San Pedro
8130	M	Soltero(a)	4	San Pedro
8134	F	Casado(a)	2	Santa Ana
8137	M	Casado(a)	5	San Juan
8138	M	Casado(a)	4	Santa Ana
8139	M	Soltero(a)	1	Santa Ana
8140	F	Casado(a)	1	San Juan
8141	M	Soltero(a)	4	San Miguel 
8145	M	Casado(a)	3	San Pedro
8146	F	Casado(a)	1	Santa Ana
8147	M	Casado(a)	3	San Miguel 
8148	M	Soltero(a)	4	San Pedro
8151	M	Soltero(a)	1	San Juan
8153	F	Casado(a)	3	Santa Ana
8154	F	Soltero(a)	5	San Juan
8158	M	Soltero(a)	3	Santa Ana
8159	M	Soltero(a)	4	San Juan
8161	F	Casado(a)	1	Santa Ana
8163	F	Casado(a)	3	San Pedro
8164	F	Soltero(a)	4	San Juan
8165	F	Casado(a)	1	San Juan
8166	M	Soltero(a)	2	La Esperanza
8169	F	Casado(a)	3	Santa Ana
8171	F	Soltero(a)	1	Santa Ana
8172	M	Casado(a)	1	San Juan
8173	F	Soltero(a)	4	San Juan
8175	M	Casado(a)	5	San Juan
8176	M	Soltero(a)	1	La Esperanza
8179	F	Soltero(a)	3	Santa Ana
8180	M	Soltero(a)	1	La Esperanza
8181	F	Casado(a)	3	San Juan
8182	M	Casado(a)	2	San Pedro
8183	M	Casado(a)	4	San Miguel 
8184	F	Casado(a)	4	San Pedro
8185	F	Soltero(a)	4	San Miguel 
8187	M	Soltero(a)	1	Santa Ana
8188	F	Casado(a)	3	Santa Ana
8189	M	Soltero(a)	2	San Juan
8190	F	Casado(a)	2	San Juan
8191	M	Casado(a)	5	La Esperanza
8195	F	Soltero(a)	1	San Juan
8196	F	Casado(a)	1	Santa Ana
8198	F	Casado(a)	4	Santa Ana
8199	M	Casado(a)	3	San Juan
8202	F	Soltero(a)	1	Santa Ana
8203	M	Soltero(a)	1	La Esperanza
8204	M	Soltero(a)	3	San Pedro
8206	M	Soltero(a)	4	La Esperanza
8207	F	Casado(a)	1	San Juan
8211	F	Soltero(a)	1	Santa Ana
8212	F	Soltero(a)	2	San Pedro
8215	M	Casado(a)	4	Santa Ana
8217	M	Soltero(a)	1	San Juan
8218	F	Soltero(a)	3	San Miguel 
8220	F	Soltero(a)	2	Santa Ana
8224	F	Casado(a)	3	San Pedro
8226	M	Soltero(a)	4	San Juan
8228	F	Soltero(a)	1	La Esperanza
8229	M	Soltero(a)	1	San Juan
8230	M	Soltero(a)	1	Santa Ana
8231	F	Casado(a)	4	La Esperanza
8235	F	Soltero(a)	1	San Miguel 
8236	M	Casado(a)	1	San Pedro
8237	F	Soltero(a)	4	La Esperanza
8239	M	Soltero(a)	1	San Pedro
8240	M	Soltero(a)	1	San Juan
8241	F	Casado(a)	4	San Juan
8242	M	Casado(a)	4	San Juan
8245	M	Soltero(a)	1	La Esperanza
8247	M	Soltero(a)	3	San Pedro
8248	M	Soltero(a)	3	San Pedro
8252	M	Soltero(a)	3	San Juan
8253	M	Casado(a)	1	Santa Ana
8254	M	Casado(a)	1	San Juan
8255	M	Soltero(a)	1	Santa Ana
8259	F	Casado(a)	1	San Juan
8260	M	Soltero(a)	3	San Juan
8263	M	Soltero(a)	4	Santa Ana
8266	F	Soltero(a)	1	San Pedro
8267	M	Soltero(a)	1	San Pedro
8269	F	Soltero(a)	4	San Juan
8270	F	Soltero(a)	1	San Juan
8271	M	Casado(a)	2	Santa Ana
8272	F	Casado(a)	1	San Pedro
8274	F	Soltero(a)	4	San Juan
8275	F	Casado(a)	3	Santa Ana
8277	M	Casado(a)	3	San Miguel 
8279	F	Soltero(a)	3	Santa Ana
8281	F	Casado(a)	3	San Juan
8282	F	Casado(a)	2	San Miguel 
8283	M	Casado(a)	1	San Juan
8284	F	Soltero(a)	1	San Miguel 
8285	F	Soltero(a)	2	San Pedro
8287	M	Casado(a)	5	La Esperanza
8288	F	Soltero(a)	3	San Juan
8289	M	Soltero(a)	4	San Juan
8290	M	Soltero(a)	1	San Juan
8291	F	Casado(a)	2	San Juan
8293	F	Casado(a)	4	San Pedro
8294	F	Soltero(a)	1	La Esperanza
8296	M	Casado(a)	5	San Juan
8298	M	Soltero(a)	2	San Juan
8301	F	Casado(a)	4	Santa Ana
8302	F	Soltero(a)	4	San Juan
8304	F	Casado(a)	5	San Juan
8308	F	Soltero(a)	1	San Juan
8310	F	Casado(a)	1	San Juan
8311	M	Soltero(a)	2	La Esperanza
8312	F	Casado(a)	3	San Juan
8314	M	Soltero(a)	2	San Juan
8315	M	Soltero(a)	1	La Esperanza
8317	M	Casado(a)	1	San Pedro
8318	F	Casado(a)	1	Santa Ana
8321	M	Soltero(a)	1	Santa Ana
8322	F	Soltero(a)	5	Santa Ana
8323	M	Soltero(a)	3	San Juan
8324	F	Soltero(a)	1	Santa Ana
8325	M	Casado(a)	3	San Juan
8326	F	Casado(a)	1	San Pedro
8329	M	Soltero(a)	5	San Juan
8333	M	Soltero(a)	2	La Esperanza
8336	M	Casado(a)	4	San Juan
8337	F	Casado(a)	4	San Pedro
8338	M	Soltero(a)	2	San Pedro
8340	F	Casado(a)	1	San Juan
8341	F	Soltero(a)	4	La Esperanza
8342	F	Casado(a)	2	Santa Ana
8344	F	Casado(a)	1	San Miguel 
8345	F	Soltero(a)	3	San Pedro
8350	F	Soltero(a)	3	San Pedro
8351	M	Soltero(a)	4	Santa Ana
8352	F	Soltero(a)	1	San Pedro
8354	F	Soltero(a)	2	Santa Ana
8355	F	Casado(a)	4	Santa Ana
8356	F	Soltero(a)	3	San Juan
8359	F	Soltero(a)	5	San Juan
8362	F	Soltero(a)	1	San Miguel 
8363	F	Casado(a)	5	Santa Ana
8364	F	Casado(a)	4	La Esperanza
8367	M	Casado(a)	4	San Juan
8370	F	Casado(a)	2	Santa Ana
8371	M	Casado(a)	3	San Pedro
8373	F	Soltero(a)	3	San Juan
8374	F	Casado(a)	2	Santa Ana
8375	M	Soltero(a)	3	San Pedro
8376	F	Casado(a)	5	San Pedro
8380	M	Soltero(a)	2	San Pedro
8381	F	Soltero(a)	5	San Pedro
8388	F	Casado(a)	5	La Esperanza
